Número do Bem,Motivo
1555531960182,Falha na requisição HTTP
8444411375920,Falha na requisição HTTP
8444402039794,Falha na requisição HTTP
8444411731212,Falha na requisição HTTP
8080600114459,Falha na requisição HTTP
8444405718080,Falha na requisição HTTP
8080501010663,Falha na requisição HTTP
8444430863625,Falha na requisição HTTP
8444401039502,Falha na requisição HTTP
8444403079927,Falha na requisição HTTP
8444406458848,Falha na requisição HTTP
1444420760396,Falha na requisição HTTP
8444406400181,Falha na requisição HTTP
8444406818240,Falha na requisição HTTP
1444400619736,Falha na requisição HTTP
8444409668193,Falha na requisição HTTP
10214912,Falha na requisição HTTP
8444413299660,Falha na requisição HTTP
8444417829907,Falha na requisição HTTP
1444408525455,Falha na requisição HTTP
8444407702440,Falha na requisição HTTP
1444415822494,Falha na requisição HTTP
8444429256001,Falha na requisição HTTP
8444429692391,Falha na requisição HTTP
8444400618479,Falha na requisição HTTP
8444426083009,Falha na requisição HTTP
8444433881063,Falha na requisição HTTP
8444432054716,Falha na requisição HTTP
8444430923695,Falha na requisição HTTP
8444428679626,Falha na requisição HTTP
8555526805113,Falha na requisição HTTP
8444406534447,Falha na requisição HTTP
1444414460122,Falha na requisição HTTP
10218347,Falha na requisição HTTP
8444437103006,Falha na requisição HTTP
8444407748564,Falha na requisição HTTP
8444414018495,Falha na requisição HTTP
8444426086938,Falha na requisição HTTP
8444417912600,Falha na requisição HTTP
8444435252462,Falha na requisição HTTP
1444419384556,Falha na requisição HTTP
1444419486081,Falha na requisição HTTP
1444417079314,Falha na requisição HTTP
8444408113317,Falha na requisição HTTP
8444426948280,Falha na requisição HTTP
1555534273356,Falha na requisição HTTP
10275553,Falha na requisição HTTP
1444421368716,Falha na requisição HTTP
10176581,Falha na requisição HTTP
10143308,Falha na requisição HTTP
10163893,Falha na requisição HTTP
10143309,Falha na requisição HTTP
8444419743724,Falha na requisição HTTP
8787707237096,Falha na requisição HTTP
8787713867519,Falha na requisição HTTP
8444419688901,Falha na requisição HTTP
10222098,Falha na requisição HTTP
8787707440991,Falha na requisição HTTP
1444404187180,Falha na requisição HTTP
8444405056320,Falha na requisição HTTP
8060400362276,Falha na requisição HTTP
1555515576772,Falha na requisição HTTP
10238939,Falha na requisição HTTP
1555537626004,Falha na requisição HTTP
8555534692039,Falha na requisição HTTP
8555529413216,Falha na requisição HTTP
8787705679245,Falha na requisição HTTP
8787706835925,Falha na requisição HTTP
1444423394196,Falha na requisição HTTP
8444414135181,Falha na requisição HTTP
8444433666529,Falha na requisição HTTP
1444415657060,Falha na requisição HTTP
1444407896565,Falha na requisição HTTP
1444406727956,Falha na requisição HTTP
8555518124978,Falha na requisição HTTP
1555505640320,Falha na requisição HTTP
8787710202664,Falha na requisição HTTP
8444431312851,Falha na requisição HTTP
10145764,Falha na requisição HTTP
8555508645207,Falha na requisição HTTP
8444432833979,Falha na requisição HTTP
1555534606410,Falha na requisição HTTP
10217977,Falha na requisição HTTP
8444418487783,Falha na requisição HTTP
8444410504131,Falha na requisição HTTP
8444407935747,Falha na requisição HTTP
8787709553670,Falha na requisição HTTP
8787711710094,Falha na requisição HTTP
8787707308449,Falha na requisição HTTP
8787708879890,Falha na requisição HTTP
8787709233241,Falha na requisição HTTP
8787709342300,Falha na requisição HTTP
8787712130580,Falha na requisição HTTP
8787709772142,Falha na requisição HTTP
8444411730283,Falha na requisição HTTP
8444416114653,Falha na requisição HTTP
8787711177418,Falha na requisição HTTP
8444414629427,Falha na requisição HTTP
8787707809383,Falha na requisição HTTP
8787708250339,Falha na requisição HTTP
8444408356740,Falha na requisição HTTP
8444431764736,Falha na requisição HTTP
8787710575460,Falha na requisição HTTP
8787712173351,Falha na requisição HTTP
8787703977443,Falha na requisição HTTP
8444429485205,Falha na requisição HTTP
8787702263633,Falha na requisição HTTP
8444420056468,Falha na requisição HTTP
8787704592162,Falha na requisição HTTP
8787710737266,Falha na requisição HTTP
8787712259086,Falha na requisição HTTP
8787712288400,Falha na requisição HTTP
8787712540850,Falha na requisição HTTP
8787707302505,Falha na requisição HTTP
8787708314981,Falha na requisição HTTP
8787701383538,Falha na requisição HTTP
8787704030288,Falha na requisição HTTP
8787711255737,Falha na requisição HTTP
8787711867325,Falha na requisição HTTP
8787711961402,Falha na requisição HTTP
8444416205586,Falha na requisição HTTP
8555518985272,Falha na requisição HTTP
8787704195392,Falha na requisição HTTP
8444407111230,Falha na requisição HTTP
8444413608450,Falha na requisição HTTP
8787701835137,Falha na requisição HTTP
8555536297382,Falha na requisição HTTP
8787704616614,Falha na requisição HTTP
8787709387192,Falha na requisição HTTP
8042860000647,Falha na requisição HTTP
8555511428416,Falha na requisição HTTP
8555517073687,Falha na requisição HTTP
8555510763696,Falha na requisição HTTP
8787717705335,Falha na requisição HTTP
8787712378026,Falha na requisição HTTP
8047200400231,Falha na requisição HTTP
8555533587304,Falha na requisição HTTP
1444407978456,Falha na requisição HTTP
1444420999097,Falha na requisição HTTP
1444407787553,Falha na requisição HTTP
1444403309878,Falha na requisição HTTP
8555500745148,Falha na requisição HTTP
8444411750101,Falha na requisição HTTP
8555537659717,Falha na requisição HTTP
8787706259967,Falha na requisição HTTP
8787710114870,Falha na requisição HTTP
8444416866248,Falha na requisição HTTP
8555535288517,Falha na requisição HTTP
8787702545590,Falha na requisição HTTP
8787710369860,Falha na requisição HTTP
1444419175973,Falha na requisição HTTP
8444426253699,Falha na requisição HTTP
8444426379005,Falha na requisição HTTP
8444417372583,Falha na requisição HTTP
1444407372485,Falha na requisição HTTP
8444401536409,Falha na requisição HTTP
1555536036726,Falha na requisição HTTP
10209506,Falha na requisição HTTP
1444412672475,Falha na requisição HTTP
8444432725602,Falha na requisição HTTP
8046500623513,Falha na requisição HTTP
8444431503100,Falha na requisição HTTP
8444425050816,Falha na requisição HTTP
8787714566342,Falha na requisição HTTP
8444422075052,Falha na requisição HTTP
8444407270931,Falha na requisição HTTP
1444418211720,Falha na requisição HTTP
10274608,Falha na requisição HTTP
10229375,Falha na requisição HTTP
10216277,Falha na requisição HTTP
8787704015270,Falha na requisição HTTP
1555504839670,Falha na requisição HTTP
8444412823005,Falha na requisição HTTP
8787716176274,Falha na requisição HTTP
8787718337968,Falha na requisição HTTP
8787711750762,Falha na requisição HTTP
8555503014560,Falha na requisição HTTP
8787710758166,Falha na requisição HTTP
8444413457193,Falha na requisição HTTP
8444430877405,Falha na requisição HTTP
8555507527162,Falha na requisição HTTP
8787700324791,Falha na requisição HTTP
8787710714517,Falha na requisição HTTP
8787714730215,Falha na requisição HTTP
8444429678623,Falha na requisição HTTP
8787701706205,Falha na requisição HTTP
8787704604080,Falha na requisição HTTP
8444413799019,Falha na requisição HTTP
8444421005263,Falha na requisição HTTP
8787700671459,Falha na requisição HTTP
8787700193786,Falha na requisição HTTP
8787718293553,Falha na requisição HTTP
8444427936005,Falha na requisição HTTP
8787719092250,Falha na requisição HTTP
8444408636387,Falha na requisição HTTP
8555512745121,Falha na requisição HTTP
1444402605570,Falha na requisição HTTP
1444411064366,Falha na requisição HTTP
1444407652313,Falha na requisição HTTP
8444400766680,Falha na requisição HTTP
1444411886374,Falha na requisição HTTP
1444422096787,Falha na requisição HTTP
8444421378833,Falha na requisição HTTP
10202963,Falha na requisição HTTP
1444421130965,Falha na requisição HTTP
1555516506638,Falha na requisição HTTP
1555528748976,Falha na requisição HTTP
8444425337562,Falha na requisição HTTP
8444406023329,Falha na requisição HTTP
8444425493815,Falha na requisição HTTP
8444410209164,Falha na requisição HTTP
8787700627794,Falha na requisição HTTP
8444409572927,Falha na requisição HTTP
8444420209469,Falha na requisição HTTP
8444431459844,Falha na requisição HTTP
10171944,Falha na requisição HTTP
8047200397176,Falha na requisição HTTP
8555509166809,Falha na requisição HTTP
1444419510535,Falha na requisição HTTP
8787716064867,Falha na requisição HTTP
8787715210479,Falha na requisição HTTP
8047200397699,Falha na requisição HTTP
8555533575705,Falha na requisição HTTP
8555523260922,Falha na requisição HTTP
10174034,Falha na requisição HTTP
1444400816230,Falha na requisição HTTP
8444425942814,Falha na requisição HTTP
1444413148826,Falha na requisição HTTP
10284145,Falha na requisição HTTP
1555530446086,Falha na requisição HTTP
10286293,Falha na requisição HTTP
10221519,Falha na requisição HTTP
10221524,Falha na requisição HTTP
8787702280830,Falha na requisição HTTP
8444420644017,Falha na requisição HTTP
10140335,Falha na requisição HTTP
1444404302362,Falha na requisição HTTP
10145864,Falha na requisição HTTP
10145865,Falha na requisição HTTP
8444416971521,Falha na requisição HTTP
8444408773961,Falha na requisição HTTP
8787700157151,Falha na requisição HTTP
8444417094702,Falha na requisição HTTP
8444413312136,Falha na requisição HTTP
8555530187739,Falha na requisição HTTP
8787702346822,Falha na requisição HTTP
8787702926594,Falha na requisição HTTP
8444416981780,Falha na requisição HTTP
8444412864127,Falha na requisição HTTP
8444427528276,Falha na requisição HTTP
8444416713107,Falha na requisição HTTP
8555529140775,Falha na requisição HTTP
8787700266260,Falha na requisição HTTP
8787700453192,Falha na requisição HTTP
8787720605303,Falha na requisição HTTP
8787704985121,Falha na requisição HTTP
8444422635511,Falha na requisição HTTP
8444421504588,Falha na requisição HTTP
8555517136778,Falha na requisição HTTP
8444422982513,Falha na requisição HTTP
8444414029756,Falha na requisição HTTP
8787715847922,Falha na requisição HTTP
8787707745172,Falha na requisição HTTP
8787718797527,Falha na requisição HTTP
8444409035794,Falha na requisição HTTP
1444405837740,Falha na requisição HTTP
1787700023009,Falha na requisição HTTP
8444421077850,Falha na requisição HTTP
8047800477219,Falha na requisição HTTP
8787700797304,Falha na requisição HTTP
8444407147862,Falha na requisição HTTP
8444409117820,Falha na requisição HTTP
1444413223453,Falha na requisição HTTP
1787700068770,Falha na requisição HTTP
1444418256899,Falha na requisição HTTP
8555530055093,Falha na requisição HTTP
1444413841238,Falha na requisição HTTP
8444408203910,Falha na requisição HTTP
1555533232141,Falha na requisição HTTP
8787708219237,Falha na requisição HTTP
8555509704134,Falha na requisição HTTP
1444408477175,Falha na requisição HTTP
8444427180415,Falha na requisição HTTP
8787717079329,Falha na requisição HTTP
8787718256011,Falha na requisição HTTP
8787711964207,Falha na requisição HTTP
8787700231963,Falha na requisição HTTP
8787708531273,Falha na requisição HTTP
8787707708340,Falha na requisição HTTP
8787715996758,Falha na requisição HTTP
1444417028019,Falha na requisição HTTP
1444421098026,Falha na requisição HTTP
1444403839168,Falha na requisição HTTP
8444414880839,Falha na requisição HTTP
8787712654295,Falha na requisição HTTP
1444422371672,Falha na requisição HTTP
1444421074470,Falha na requisição HTTP
8787716395820,Falha na requisição HTTP
8787716525651,Falha na requisição HTTP
8555530285161,Falha na requisição HTTP
8787719758860,Falha na requisição HTTP
8787702705725,Falha na requisição HTTP
8787720164358,Falha na requisição HTTP
1600000085255,Falha na requisição HTTP
8444423498682,Falha na requisição HTTP
10216476,Falha na requisição HTTP
1444404745833,Falha na requisição HTTP
8444412300754,Falha na requisição HTTP
8444426400675,Falha na requisição HTTP
1444401638696,Falha na requisição HTTP
8444418151378,Falha na requisição HTTP
8444416627197,Falha na requisição HTTP
10217978,Falha na requisição HTTP
8444410791785,Falha na requisição HTTP
1444412731765,Falha na requisição HTTP
1444403826660,Falha na requisição HTTP
8787720507638,Falha na requisição HTTP
8444430458640,Falha na requisição HTTP
8444410561216,Falha na requisição HTTP
8787712727349,Falha na requisição HTTP
1444417012457,Falha na requisição HTTP
10171634,Falha na requisição HTTP
8444413654207,Falha na requisição HTTP
1444408093733,Falha na requisição HTTP
8444407709526,Falha na requisição HTTP
8444407487655,Falha na requisição HTTP
1444419518714,Falha na requisição HTTP
10187974,Falha na requisição HTTP
8787709031746,Falha na requisição HTTP
8787711313150,Falha na requisição HTTP
1444420517866,Falha na requisição HTTP
8444417312530,Falha na requisição HTTP
10141386,Falha na requisição HTTP
8787707172822,Falha na requisição HTTP
8555533352889,Falha na requisição HTTP
8444428322450,Falha na requisição HTTP
8787700964847,Falha na requisição HTTP
8787709815569,Falha na requisição HTTP
8444426624549,Falha na requisição HTTP
8444426692404,Falha na requisição HTTP
8444428122885,Falha na requisição HTTP
8555506393111,Falha na requisição HTTP
8555534783107,Falha na requisição HTTP
8787703542161,Falha na requisição HTTP
8787708638914,Falha na requisição HTTP
8444422529983,Falha na requisição HTTP
8444410489329,Falha na requisição HTTP
8555528256630,Falha na requisição HTTP
8555528319380,Falha na requisição HTTP
8555522621522,Falha na requisição HTTP
8787701961493,Falha na requisição HTTP
8444421568101,Falha na requisição HTTP
8444400814626,Falha na requisição HTTP
8444409227308,Falha na requisição HTTP
10217166,Falha na requisição HTTP
10214863,Falha na requisição HTTP
8444429217669,Falha na requisição HTTP
8555513177453,Falha na requisição HTTP
8555535192846,Falha na requisição HTTP
8555535890608,Falha na requisição HTTP
1787702004028,Falha na requisição HTTP
8444405283670,Falha na requisição HTTP
8444436378672,Falha na requisição HTTP
10208356,Falha na requisição HTTP
1444420275811,Falha na requisição HTTP
1444420346930,Falha na requisição HTTP
8444433829428,Falha na requisição HTTP
1444418611168,Falha na requisição HTTP
8444411145828,Falha na requisição HTTP
10164105,Falha na requisição HTTP
8444420984020,Falha na requisição HTTP
8444417615710,Falha na requisição HTTP
8444425565859,Falha na requisição HTTP
8444411217535,Falha na requisição HTTP
10214658,Falha na requisição HTTP
8444429220929,Falha na requisição HTTP
1444420992696,Falha na requisição HTTP
8444406381411,Falha na requisição HTTP
10210516,Falha na requisição HTTP
1555520059306,Falha na requisição HTTP
8787701197947,Falha na requisição HTTP
8444408842742,Falha na requisição HTTP
8787707768385,Falha na requisição HTTP
8444405032669,Falha na requisição HTTP
8444405469331,Falha na requisição HTTP
8444408284936,Falha na requisição HTTP
8329400001188,Falha na requisição HTTP
8444428336133,Falha na requisição HTTP
8555507828367,Falha na requisição HTTP
8787700538520,Falha na requisição HTTP
8787700969539,Falha na requisição HTTP
8787702307592,Falha na requisição HTTP
8787705877799,Falha na requisição HTTP
10140907,Falha na requisição HTTP
8049520093743,Falha na requisição HTTP
8787700912405,Falha na requisição HTTP
8444408128616,Falha na requisição HTTP
1444406321550,Falha na requisição HTTP
1444404332849,Falha na requisição HTTP
8444400857414,Falha na requisição HTTP
8787700599960,Falha na requisição HTTP
8444414654928,Falha na requisição HTTP
8444410266273,Falha na requisição HTTP
8444424446716,Falha na requisição HTTP
8555519245760,Falha na requisição HTTP
8444425043240,Falha na requisição HTTP
8444426380895,Falha na requisição HTTP
8787700421380,Falha na requisição HTTP
8787700697199,Falha na requisição HTTP
8787704146375,Falha na requisição HTTP
8787707705154,Falha na requisição HTTP
8787712551429,Falha na requisição HTTP
8444406901890,Falha na requisição HTTP
8444427297835,Falha na requisição HTTP
10171522,Falha na requisição HTTP
8787700142375,Falha na requisição HTTP
8159420090371,Falha na requisição HTTP
1444403603245,Falha na requisição HTTP
8787706664977,Falha na requisição HTTP
8444408079712,Falha na requisição HTTP
8444416158960,Falha na requisição HTTP
8787700148845,Falha na requisição HTTP
8787707311903,Falha na requisição HTTP
8787707775977,Falha na requisição HTTP
8787708045581,Falha na requisição HTTP
1444405797675,Falha na requisição HTTP
1444421645558,Falha na requisição HTTP
8787706753368,Falha na requisição HTTP
8787708478402,Falha na requisição HTTP
8787700712082,Falha na requisição HTTP
8787701368881,Falha na requisição HTTP
8787703666332,Falha na requisição HTTP
10208953,Falha na requisição HTTP
8787710179646,Falha na requisição HTTP
8444425802923,Falha na requisição HTTP
8444426157959,Falha na requisição HTTP
8444408468166,Falha na requisição HTTP
8787709281750,Falha na requisição HTTP
8787710934517,Falha na requisição HTTP
8787708487843,Falha na requisição HTTP
8787700304650,Falha na requisição HTTP
8787709832773,Falha na requisição HTTP
8787705874277,Falha na requisição HTTP
10208957,Falha na requisição HTTP
1555533510206,Falha na requisição HTTP
8444425494633,Falha na requisição HTTP
8444415660476,Falha na requisição HTTP
8787706117402,Falha na requisição HTTP
8787711302042,Falha na requisição HTTP
8555533091899,Falha na requisição HTTP
8787700069082,Falha na requisição HTTP
8787700236884,Falha na requisição HTTP
8787702997483,Falha na requisição HTTP
8444425945589,Falha na requisição HTTP
8555537527799,Falha na requisição HTTP
8787707120130,Falha na requisição HTTP
8787707482538,Falha na requisição HTTP
8787711627189,Falha na requisição HTTP
8787714708260,Falha na requisição HTTP
8787715023350,Falha na requisição HTTP
8787703644711,Falha na requisição HTTP
8444430476400,Falha na requisição HTTP
8444406656356,Falha na requisição HTTP
8787705514076,Falha na requisição HTTP
8787705999975,Falha na requisição HTTP
8787709554072,Falha na requisição HTTP
8787711715320,Falha na requisição HTTP
8787712811471,Falha na requisição HTTP
8787714357409,Falha na requisição HTTP
8787714691430,Falha na requisição HTTP
8555502180512,Falha na requisição HTTP
8787712682256,Falha na requisição HTTP
8444414313020,Falha na requisição HTTP
8787710303975,Falha na requisição HTTP
8444416580433,Falha na requisição HTTP
8444407344250,Falha na requisição HTTP
8787708765908,Falha na requisição HTTP
8787718935415,Falha na requisição HTTP
1444412729752,Falha na requisição HTTP
1787700009090,Falha na requisição HTTP
8444424471362,Falha na requisição HTTP
8787714659979,Falha na requisição HTTP
8444404443940,Falha na requisição HTTP
8444407216422,Falha na requisição HTTP
10217171,Falha na requisição HTTP
1555510653671,Falha na requisição HTTP
1555520385599,Falha na requisição HTTP
8444414671679,Falha na requisição HTTP
8787711533176,Falha na requisição HTTP
8787701473677,Falha na requisição HTTP
8787713542822,Falha na requisição HTTP
8444433310600,Falha na requisição HTTP
8444423262786,Falha na requisição HTTP
8787715917157,Falha na requisição HTTP
8787710392307,Falha na requisição HTTP
8787706054117,Falha na requisição HTTP
8787713454192,Falha na requisição HTTP
8787717321499,Falha na requisição HTTP
8329400001617,Falha na requisição HTTP
8444422036316,Falha na requisição HTTP
8787703682184,Falha na requisição HTTP
8787704007456,Falha na requisição HTTP
8787710737665,Falha na requisição HTTP
8555514130914,Falha na requisição HTTP
8787711608869,Falha na requisição HTTP
1444418432115,Falha na requisição HTTP
8444437700632,Falha na requisição HTTP
8787702151827,Falha na requisição HTTP
8787700078766,Falha na requisição HTTP
8787714158023,Falha na requisição HTTP
10171092,Falha na requisição HTTP
8555510090837,Falha na requisição HTTP
8444407353667,Falha na requisição HTTP
8045100459203,Falha na requisição HTTP
8444408348713,Falha na requisição HTTP
8555500179002,Falha na requisição HTTP
10007591,Falha na requisição HTTP
8555500224911,Falha na requisição HTTP
8444415799474,Falha na requisição HTTP
8444406281360,Falha na requisição HTTP
8444411837185,Falha na requisição HTTP
1555524525530,Falha na requisição HTTP
8444416111999,Falha na requisição HTTP
8043000501767,Falha na requisição HTTP
10147860,Falha na requisição HTTP
8444409978176,Falha na requisição HTTP
8555502697884,Falha na requisição HTTP
8444406537446,Falha na requisição HTTP
8444416174877,Falha na requisição HTTP
1444405930480,Falha na requisição HTTP
8042900487622,Falha na requisição HTTP
10202962,Falha na requisição HTTP
8555513437552,Falha na requisição HTTP
10163892,Falha na requisição HTTP
10171085,Falha na requisição HTTP
8787700499702,Falha na requisição HTTP
8787706831601,Falha na requisição HTTP
8444415000972,Falha na requisição HTTP
10143312,Falha na requisição HTTP
8787702506650,Falha na requisição HTTP
8555537169752,Falha na requisição HTTP
8787713432229,Falha na requisição HTTP
8555528338911,Falha na requisição HTTP
8444415786240,Falha na requisição HTTP
8444410252698,Falha na requisição HTTP
8787710389993,Falha na requisição HTTP
8787709326592,Falha na requisição HTTP
8787709954186,Falha na requisição HTTP
8787702667793,Falha na requisição HTTP
8787703358751,Falha na requisição HTTP
8787702224034,Falha na requisição HTTP
8555535679141,Falha na requisição HTTP
8444429666579,Falha na requisição HTTP
8555530494666,Falha na requisição HTTP
8444430796677,Falha na requisição HTTP
10206723,Falha na requisição HTTP
1555505525156,Falha na requisição HTTP
10206718,Falha na requisição HTTP
8555513544618,Falha na requisição HTTP
10171960,Falha na requisição HTTP
10171935,Falha na requisição HTTP
8787713127272,Falha na requisição HTTP
8555520854490,Falha na requisição HTTP
1444417684943,Falha na requisição HTTP
8555522083180,Falha na requisição HTTP
8787707809677,Falha na requisição HTTP
8787708700083,Falha na requisição HTTP
8555519216124,Falha na requisição HTTP
8555526062420,Falha na requisição HTTP
8555526763143,Falha na requisição HTTP
8787710840075,Falha na requisição HTTP
8444427749213,Falha na requisição HTTP
8043000497840,Falha na requisição HTTP
8787703683156,Falha na requisição HTTP
8787712176555,Falha na requisição HTTP
8444432057111,Falha na requisição HTTP
8444427557330,Falha na requisição HTTP
8787706517869,Falha na requisição HTTP
8787710311919,Falha na requisição HTTP
8043210003208,Falha na requisição HTTP
8045330001284,Falha na requisição HTTP
8444429978228,Falha na requisição HTTP
8555527712127,Falha na requisição HTTP
8444427400024,Falha na requisição HTTP
8787709082987,Falha na requisição HTTP
8555537220324,Falha na requisição HTTP
8787701356557,Falha na requisição HTTP
8787704257738,Falha na requisição HTTP
8787707336990,Falha na requisição HTTP
8787710152381,Falha na requisição HTTP
8787710321558,Falha na requisição HTTP
8787710623155,Falha na requisição HTTP
8787710744807,Falha na requisição HTTP
8787711909796,Falha na requisição HTTP
8787712229985,Falha na requisição HTTP
8555518404725,Falha na requisição HTTP
8787703003953,Falha na requisição HTTP
8787703007525,Falha na requisição HTTP
8787703826470,Falha na requisição HTTP
8787700542187,Falha na requisição HTTP
8444410928861,Falha na requisição HTTP
8444409785572,Falha na requisição HTTP
8444407328476,Falha na requisição HTTP
8444410034119,Falha na requisição HTTP
8555535888719,Falha na requisição HTTP
8787704634027,Falha na requisição HTTP
8787703177552,Falha na requisição HTTP
8787713378267,Falha na requisição HTTP
8787713982423,Falha na requisição HTTP
8787715617110,Falha na requisição HTTP
8787715951142,Falha na requisição HTTP
8787715952777,Falha na requisição HTTP
8787716453227,Falha na requisição HTTP
8787716456900,Falha na requisição HTTP
8555534903188,Falha na requisição HTTP
8787706065518,Falha na requisição HTTP
8787711424938,Falha na requisição HTTP
8787713434418,Falha na requisição HTTP
8787714479741,Falha na requisição HTTP
8787714509110,Falha na requisição HTTP
8787717234022,Falha na requisição HTTP
8787717838300,Falha na requisição HTTP
8787701076716,Falha na requisição HTTP
8787700266600,Falha na requisição HTTP
8787700737662,Falha na requisição HTTP
8787702453459,Falha na requisição HTTP
8787708985096,Falha na requisição HTTP
8787715569370,Falha na requisição HTTP
8787715705010,Falha na requisição HTTP
8787714715682,Falha na requisição HTTP
10199472,Falha na requisição HTTP
8444410709396,Falha na requisição HTTP
1444417899680,Falha na requisição HTTP
8444411651448,Falha na requisição HTTP
8043210001043,Falha na requisição HTTP
8042810001160,Falha na requisição HTTP
8555512964575,Falha na requisição HTTP
8444415510806,Falha na requisição HTTP
8444416684549,Falha na requisição HTTP
8042820091102,Falha na requisição HTTP
8444414315341,Falha na requisição HTTP
10215015,Falha na requisição HTTP
8164520081109,Falha na requisição HTTP
8045400490475,Falha na requisição HTTP
8555525914032,Falha na requisição HTTP
8787714550632,Falha na requisição HTTP
8787715588234,Falha na requisição HTTP
8787716453790,Falha na requisição HTTP
8787716624021,Falha na requisição HTTP
8787716702839,Falha na requisição HTTP
8787718165970,Falha na requisição HTTP
8787718407915,Falha na requisição HTTP
8787718955696,Falha na requisição HTTP
8444428018794,Falha na requisição HTTP
8787713619280,Falha na requisição HTTP
8787714729950,Falha na requisição HTTP
8787701498130,Falha na requisição HTTP
8444428165460,Falha na requisição HTTP
8787706809029,Falha na requisição HTTP
8787708146710,Falha na requisição HTTP
8787702510266,Falha na requisição HTTP
10214195,Falha na requisição HTTP
8555510565533,Falha na requisição HTTP
8164520071286,Falha na requisição HTTP
8555506422979,Falha na requisição HTTP
8044200419310,Falha na requisição HTTP
8444408326400,Falha na requisição HTTP
8042820079110,Falha na requisição HTTP
8444402948247,Falha na requisição HTTP
8444406723487,Falha na requisição HTTP
8787714859269,Falha na requisição HTTP
8787715167530,Falha na requisição HTTP
10224693,Falha na requisição HTTP
10274829,Falha na requisição HTTP
1444412260827,Falha na requisição HTTP
8042810000465,Falha na requisição HTTP
8044200419124,Falha na requisição HTTP
8444406117714,Falha na requisição HTTP
10279399,Falha na requisição HTTP
10279400,Falha na requisição HTTP
10222093,Falha na requisição HTTP
10279401,Falha na requisição HTTP
1444400175293,Falha na requisição HTTP
8555517692433,Falha na requisição HTTP
1555503948149,Falha na requisição HTTP
1600000177842,Falha na requisição HTTP
8444413187110,Falha na requisição HTTP
8444407015540,Falha na requisição HTTP
1444405511550,Falha na requisição HTTP
10278715,Falha na requisição HTTP
1444421115222,Falha na requisição HTTP
1555515296869,Falha na requisição HTTP
1444403719251,Falha na requisição HTTP
10215014,Falha na requisição HTTP
10212304,Falha na requisição HTTP
10283560,Falha na requisição HTTP
1444421881146,Falha na requisição HTTP
1444410389407,Falha na requisição HTTP
1444418097766,Falha na requisição HTTP
1444420058403,Falha na requisição HTTP
1600000194887,Falha na requisição HTTP
1555506097930,Falha na requisição HTTP
10276284,Falha na requisição HTTP
10274828,Falha na requisição HTTP
8444406382159,Falha na requisição HTTP
8787712037059,Falha na requisição HTTP
8787704441016,Falha na requisição HTTP
8787713038547,Falha na requisição HTTP
8444411965051,Falha na requisição HTTP
8787701852929,Falha na requisição HTTP
1444400471224,Falha na requisição HTTP
8044200420815,Falha na requisição HTTP
8787700910593,Falha na requisição HTTP
1555516312779,Falha na requisição HTTP
8444423780027,Falha na requisição HTTP
8555515335730,Falha na requisição HTTP
8555523896355,Falha na requisição HTTP
8555535624487,Falha na requisição HTTP
8787713219894,Falha na requisição HTTP
8787704680177,Falha na requisição HTTP
8787710080291,Falha na requisição HTTP
10284144,Falha na requisição HTTP
8787702510320,Falha na requisição HTTP
8042820092974,Falha na requisição HTTP
1444401945084,Falha na requisição HTTP
8555524466168,Falha na requisição HTTP
8444419848461,Falha na requisição HTTP
8787718761140,Falha na requisição HTTP
8555510375750,Falha na requisição HTTP
8787707673384,Falha na requisição HTTP
1444413973177,Falha na requisição HTTP
8444409781984,Falha na requisição HTTP
8787700650362,Falha na requisição HTTP
8555534164750,Falha na requisição HTTP
8787717026489,Falha na requisição HTTP
1444407548192,Falha na requisição HTTP
8787709288763,Falha na requisição HTTP
8042850000032,Falha na requisição HTTP
1444421109575,Falha na requisição HTTP
8787713307211,Falha na requisição HTTP
1555531365861,Falha na requisição HTTP
8787719267220,Falha na requisição HTTP
8444411597028,Falha na requisição HTTP
1444414790483,Falha na requisição HTTP
8444427375976,Falha na requisição HTTP
8444412840384,Falha na requisição HTTP
10178537,Falha na requisição HTTP
1444406157572,Falha na requisição HTTP
8444417957840,Falha na requisição HTTP
8555525710488,Falha na requisição HTTP
1444402332825,Falha na requisição HTTP
1444406403140,Falha na requisição HTTP
8787700481978,Falha na requisição HTTP
1444415009203,Falha na requisição HTTP
8444425654681,Falha na requisição HTTP
10212078,Falha na requisição HTTP
8192500326586,Falha na requisição HTTP
1444405970083,Falha na requisição HTTP
10150725,Falha na requisição HTTP
10211723,Falha na requisição HTTP
8555512125182,Falha na requisição HTTP
8555522296907,Falha na requisição HTTP
10215733,Falha na requisição HTTP
10215738,Falha na requisição HTTP
8555509077512,Falha na requisição HTTP
8787704141446,Falha na requisição HTTP
8555513052340,Falha na requisição HTTP
8787707148611,Falha na requisição HTTP
8444409507050,Falha na requisição HTTP
10150840,Falha na requisição HTTP
10150841,Falha na requisição HTTP
10171503,Falha na requisição HTTP
10152331,Falha na requisição HTTP
8787703420260,Falha na requisição HTTP
8444420551159,Falha na requisição HTTP
8555529382930,Falha na requisição HTTP
1444407614446,Falha na requisição HTTP
8050100366546,Falha na requisição HTTP
1444407580029,Falha na requisição HTTP
1050100003739,Falha na requisição HTTP
10215422,Falha na requisição HTTP
1555501469014,Falha na requisição HTTP
10214866,Falha na requisição HTTP
8223100354322,Falha na requisição HTTP
8444414075251,Falha na requisição HTTP
1444417513227,Falha na requisição HTTP
