Número do Bem,Motivo
8444435215990,Falha na requisição HTTP
10217975,Falha na requisição HTTP
1444401000608,Falha na requisição HTTP
1444405598214,Falha na requisição HTTP
1555508803270,Falha na requisição HTTP
1444419861249,Falha na requisição HTTP
1444403799654,Falha na requisição HTTP
1555520929360,Falha na requisição HTTP
1444416389395,Falha na requisição HTTP
1444406535275,Falha na requisição HTTP
17720,Falha na requisição HTTP
1444405869528,Falha na requisição HTTP
1555530269370,Falha na requisição HTTP
8444425979459,Falha na requisição HTTP
8444411150988,Falha na requisição HTTP
8444418635235,Falha na requisição HTTP
8555516949120,Falha na requisição HTTP
8444421477092,Falha na requisição HTTP
8787717137337,Falha na requisição HTTP
1444414080400,Falha na requisição HTTP
1555525514702,Falha na requisição HTTP
8787718228387,Falha na requisição HTTP
8444405008792,Falha na requisição HTTP
8787715836750,Falha na requisição HTTP
8444425659632,Falha na requisição HTTP
8555530708321,Falha na requisição HTTP
8444424872090,Falha na requisição HTTP
8787713329487,Falha na requisição HTTP
8787716780392,Falha na requisição HTTP
8444420943642,Falha na requisição HTTP
8444412929350,Falha na requisição HTTP
8555535210968,Falha na requisição HTTP
8444418015458,Falha na requisição HTTP
8444427438625,Falha na requisição HTTP
8555519272547,Falha na requisição HTTP
8444429880791,Falha na requisição HTTP
8444423777034,Falha na requisição HTTP
8444425659772,Falha na requisição HTTP
8444430962011,Falha na requisição HTTP
8444414987447,Falha na requisição HTTP
8444421178869,Falha na requisição HTTP
1444423232773,Falha na requisição HTTP
1444422825932,Falha na requisição HTTP
8444422288250,Falha na requisição HTTP
8787707924999,Falha na requisição HTTP
8444406259608,Falha na requisição HTTP
8787713353760,Falha na requisição HTTP
8444422945057,Falha na requisição HTTP
8444417454849,Falha na requisição HTTP
8444428851275,Falha na requisição HTTP
8444422940292,Falha na requisição HTTP
8444429651423,Falha na requisição HTTP
8444427849978,Falha na requisição HTTP
1444406284558,Falha na requisição HTTP
1444419456778,Falha na requisição HTTP
8222380003527,Falha na requisição HTTP
8555511176719,Falha na requisição HTTP
8444431550639,Falha na requisição HTTP
8318900004989,Falha na requisição HTTP
8787714652575,Falha na requisição HTTP
8444432704702,Falha na requisição HTTP
8555508317978,Falha na requisição HTTP
8787706539315,Falha na requisição HTTP
1444419623682,Falha na requisição HTTP
