
 Lista de Imóveis da Caixa;;Data de geração:;21/11/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444427536562 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA IV ;RUA 33 QD104, N. SN, LT21 ;41.332,67;108.400,00;61.88;Casa, 0.00 de área total, 59.81 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427536562
 8444410689921 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DA BARRAGEM VI ;RUA 09  QD69, N. SN, LT31Q ;47.820,33;125.000,00;61.75;Casa, 0.00 de área total, 56.20 de área privativa, 280.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410689921
 8444418343579 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;QUADRA 98, N. SN, Apto 201, LT  01J  CJ A ;46.672,64;122.000,00;61.75;Apartamento, 0.00 de área total, 52.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418343579
 8444402826230 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DA BARRAGEM V ;QUADRA 27, N. SN, LT 28-A, RUA 16 ;51.443,16;133.000,00;61.33;Casa, 0.00 de área total, 60.19 de área privativa, 200.20 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402826230
 8444425291481 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 12 ;RUA 11A QD64, N. SN, Apto 202, LT20B CJA ;52.216,73;135.000,00;61.33;Apartamento, 0.00 de área total, 48.51 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425291481
 8555506612921 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 07 ;RUA SAO JOAO, N. SN, LT 11 QD 61 ;52.603,53;136.000,00;61.33;Casa, 0.00 de área total, 63.26 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555506612921
 8444420989928 ;GO ;AGUAS LINDAS DE GOIAS ;MANSOES OLINDA ;RUA 16 QDA27, N. SN, Apto 1, LTB ;52.216,73;135.000,00;61.33;Apartamento, 0.00 de área total, 60.22 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420989928
 8555536197710 ;GO ;AGUAS LINDAS DE GOIAS ;MANSOES CENTRO OESTE ;ALAMEDA  GOIAS, N. SN, Apto 302, BLOCO A LOTE 132A1 ;50.089,38;129.500,00;61.33;Apartamento, 0.00 de área total, 48.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536197710
 8444419986821 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM PEROLA DA BARRAGEM I ;VIA DE ACESSO QD 33, N. SN, Apto 102, LT04 ;52.216,73;135.000,00;61.33;Apartamento, 0.00 de área total, 48.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419986821
 8444420550985 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DAS AGUAS BONITAS I ;RUA TREZE, N. SN, Apto 101, TERREO LOTE 04 QUADRA 43 ;51.443,16;133.000,00;61.33;Apartamento, 0.00 de área total, 62.13 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420550985
 8444415593485 ;GO ;AGUAS LINDAS DE GOIAS ;MANSOES ODISSEIA ;RUA 14, N. SN, LT 16 QD 28B CASA C ;53.062,67;137.187,05;61.33;Casa, 0.00 de área total, 64.80 de área privativa, 156.79 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415593485
 8787714422480 ;GO ;AGUAS LINDAS DE GOIAS ;CHACARAS QUEDAS DO DESCOBERTO ;QUADRA 39, N. SN, Apto 101, AV D BL B CHACARA 835 ;52.835,60;136.600,00;61.33;Apartamento, 0.00 de área total, 65.95 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714422480
 8444420227882 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DA BARRAGEM VI ;QUADRA 63, N. SN, LT 23 ;56.712,92;145.000,00;60.89;Casa, 0.00 de área total, 64.61 de área privativa, 214.87 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420227882
 8444426928343 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 10 ;RUA 9, N. SN, Apto 204, LOTE 17 QUADRA 111 CONJUNTO A SETOR 10 ;59.450,79;152.000,00;60.89;Apartamento, 0.00 de área total, 53.25 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426928343
 8444423622170 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;RUA RIO VERDE, N. SN, Apto 201, LOTE 23C QUADRA 93 CONJUNTO B SETOR 11 ;54.757,30;140.000,00;60.89;Apartamento, 0.00 de área total, 54.64 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423622170
 8444423600762 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 12 ;RUA 13 QD 58, N. SN, Apto 202, LT10B CJA ;65.755,20;166.000,00;60.39;Apartamento, 0.00 de área total, 58.66 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423600762
 8444428112294 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 06 ;QUADRA 3, N. SN, Apto 101, LT 02 CJ A SETOR 06 ;69.320,25;175.000,00;60.39;Apartamento, 0.00 de área total, 53.89 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428112294
 8444428839844 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;QUADRA 89, N. SN, RUA 06 LT 9 CJ A DUPLEX 11 VG GARAGEM ;72.489,17;183.000,00;60.39;Casa, 0.00 de área total, 66.98 de área privativa, 93.18 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428839844
 8444402554370 ;GO ;AGUAS LINDAS DE GOIAS ;CHACARAS QUEDAS DO DESCOBERTO ;QUADRA 18, N. SN, CS E, LT 298-B ;45.319,96;114.000,00;60.25;Casa, 0.00 de área total, 68.31 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402554370
 8444422666794 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DAS AGUAS BONITAS I ETAPA B ;QUADRA 4, N. SN, Apto 102, 1PAV LT16B ;41.076,87;103.000,00;60.12;Apartamento, 0.00 de área total, 46.75 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422666794
 8444426523670 ;GO ;AGUAS LINDAS DE GOIAS ;CHACARAS QUEDAS DO DESCOBERTO ;QUADRA 34, N. SN, Apto 203, CHACARA 695  BLOCO A ;80.877,79;200.000,00;59.57;Apartamento, 0.00 de área total, 75.72 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426523670
 8444418094889 ;GO ;AGUAS LINDAS DE GOIAS ;MANSOES POR DO SOL ;QUADRA B 33, N. SN, Apto 203, BL D, LT 12A, AVENIDA 5 ;51.072,12;124.600,00;59.02;Apartamento, 0.00 de área total, 49.76 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418094889
 8444427648379 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM PEROLA DA BARRAGEM I ;RUA 10, N. SN, Apto 202, LT 18 QD 20 ;50.416,29;123.000,00;59.02;Apartamento, 0.00 de área total, 50.62 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427648379
 8444401855482 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DA BARRAGEM VI ;QUADRA 65, N. 15, LT 2A 9 ;47.547,07;116.000,00;59.02;Casa, 0.00 de área total, 56.20 de área privativa, 312.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401855482
 8444413893210 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA II ;QUADRA 32 (RUA MINEIROS), N. S/N, Apto 201, RESIDENCIAL LEONARDO III ;50.006,40;122.000,00;59.02;Apartamento, 0.00 de área total, 53.83 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413893210
 8444428449957 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA IV ;QUADRA 105, N. SN, LT 26 RUA 34 ;51.236,07;125.000,00;59.02;Casa, 0.00 de área total, 59.81 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428449957
 8444428794131 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA IV ;QUADRA 103, N. SN, LT 21  RUA 32 ;51.236,07;125.000,00;59.02;Casa, 0.00 de área total, 59.81 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428794131
 8555516710373 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA IV ;RUA 35, N. SN, LT 14  QD 105 ;49.186,62;120.000,00;59.02;Casa, 0.00 de área total, 59.81 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555516710373
 8444426564880 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;QUADRA 85, N. SN, Apto 102, LT 11 CJ ASETOR 11 ;48.366,85;118.000,00;59.02;Apartamento, 0.00 de área total, 58.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426564880
 8444405490179 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM SANTA LUCIA ;QUADRA 10, N. SN, CASA B ;49.374,22;120.457,67;59.02;Casa, 0.00 de área total, 61.16 de área privativa, 146.25 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405490179
 8444413020666 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 02 ;QD 43 CJ A LT 12 ST02, N. S/N, Apto 03, RUA ARAGUAIA ;54.223,64;131.524,36;58.78;Apartamento, 53.09 de área total, 53.09 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413020666
 8444403920419 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA IV ;QUADRA 96, N. SN, LT 52, RUA 04 ;41.001,06;99.000,00;58.59;Casa, 0.00 de área total, 58.81 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403920419
 8444419695100 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM S ;QUADRA 15, N. SN, Apto 201, BL B LT 12 QD 15 CONJ A SETOR 4 RUA RI ;55.117,67;133.000,00;58.56;Apartamento, 0.00 de área total, 56.12 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419695100
 8444422308251 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 05 ;QUADRA 10, N. SN, Apto 104, LT 23B CJ B ST 05 RUA TIETE ;56.775,34;137.000,00;58.56;Apartamento, 0.00 de área total, 51.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422308251
 8444424744288 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 05 ;RUA TIETE, N. SN, Apto 104, LT 14 B QD 10 CJ A ST 5 ;56.312,85;135.884,00;58.56;Apartamento, 0.00 de área total, 48.51 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424744288
 8444428460454 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 05 ;QUADRA 10, N. SN, Apto 101, LT 15A,  CJ A,  ST 05 ;52.631,16;127.000,00;58.56;Apartamento, 0.00 de área total, 48.51 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428460454
 8444420676547 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 04 ;QUADRA 15, N. SN, Apto 202, BL A, LT10, QD 15, CJ A ;56.775,34;137.000,00;58.56;Apartamento, 0.00 de área total, 56.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420676547
 8555513146000 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DAS LARANJEIRAS I ;RUA B, N. SN, LT 24 QD 05 ;53.874,41;130.000,00;58.56;Casa, 0.00 de área total, 70.26 de área privativa, 300.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555513146000
 8444420295896 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DOS PINHEIROS ;R Q QUADRA 7, N. SN, Apto 201, . ;56.775,34;137.000,00;58.56;Apartamento, 0.00 de área total, 61.57 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420295896
 8444414590440 ;GO ;AGUAS LINDAS DE GOIAS ;MANSOES OLINDA ;QUADRA A 11, N. SN, Apto 105, LT 20 QD A11 RUA 19 ;53.874,41;130.000,00;58.56;Apartamento, 0.00 de área total, 43.50 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414590440
 8787700556897 ;GO ;AGUAS LINDAS DE GOIAS ;MANSOES OLINDA ;QUADRA QA22, N. SN, Apto 404, 3 PAV, LOTE 07, RUA 01 ;55.946,50;135.000,00;58.56;Apartamento, 0.00 de área total, 48.92 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700556897
 8444419810103 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DA BARRAGEM III ;QUADRA 11, N. SN, Apto 103, LT 27 RUA 7 ;56.775,34;137.000,00;58.56;Apartamento, 0.00 de área total, 54.95 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419810103
 8444403440131 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA I ;QUADRA 15, N. SN, LT 01E QD 15 RUA 14 ;55.117,67;133.000,00;58.56;Casa, 0.00 de área total, 50.66 de área privativa, 206.08 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403440131
 8444423673158 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA II ;QUADRA 35, N. SN, Apto 103, LT 12 QD 35 RUA ALOLANDIA ;56.360,92;136.000,00;58.56;Apartamento, 0.00 de área total, 60.04 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423673158
 8787703868555 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA II ;QUADRA 59, N. SN, Apto 101, BL B LT 1 AV CENTRAL ;52.216,74;126.000,00;58.56;Apartamento, 0.00 de área total, 45.72 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703868555
 8555509120000 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA IV ;QUADRA 103, N. SN, LT 27 RUA 32 ;54.703,25;132.000,00;58.56;Casa, 0.00 de área total, 59.81 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555509120000
 8787705263995 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA IV ;RUA 17, N. SN, Apto 201, BL A QD 49 LOTE 1738 ;55.946,50;135.000,00;58.56;Apartamento, 0.00 de área total, 47.16 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705263995
 8444423363540 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;RUA 38, N. SN, Apto 102, BL F QD 85 SETOR 11 CONJUNTO A ;53.459,99;129.000,00;58.56;Apartamento, 0.00 de área total, 58.60 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423363540
 8444425802028 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;RUA 38, N. SN, Apto 101, BL G LT 11 QD 85 CJ A ;54.951,90;132.600,00;58.56;Apartamento, 0.00 de área total, 58.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425802028
 8444426230915 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;QUADRA 93, N. SN, Apto 104, RUA RIO VERDE LT 23B CJ B ;56.775,34;137.000,00;58.56;Apartamento, 0.00 de área total, 55.48 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426230915
 8444419131079 ;GO ;AGUAS LINDAS DE GOIAS ;RESIDENCIAL JARDIM PARAISO ;RUA DAS ORQUIDEAS, N. SN, Apto 203, LT 03 QD 07 ;55.588,47;134.136,04;58.56;Apartamento, 0.00 de área total, 50.80 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419131079
 8444415304688 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DAS AGUAS BONITAS I ;QUADRA 46, N. SN, Apto 203, RUA 10 LT 04 ;57.189,76;138.000,00;58.56;Apartamento, 0.00 de área total, 60.25 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415304688
 8444423412222 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM SANTA LUCIA ;QUADRA 57, N. SN, Apto 103, LT 08 RUA CARNAUBA ;54.703,25;132.000,00;58.56;Apartamento, 0.00 de área total, 59.64 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423412222
 8444427367116 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM SANTA LUCIA ;QUADRA 10, N. SN, Apto 101, LT 18 ;57.189,76;138.000,00;58.56;Apartamento, 0.00 de área total, 59.41 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427367116
 8787701120871 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM SANTA LUCIA ;RUA BAURU, N. SN, Apto 301, LOTE 04 QUADRA 30 ;56.775,34;137.000,00;58.56;Apartamento, 0.00 de área total, 63.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701120871
 8444427642273 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 12 ;QUADRA 73, N. SN, RUA 35 LT 09A5 CJ B ;62.859,15;150.000,00;58.10;Casa, 0.00 de área total, 69.70 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427642273
 8444427931887 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 05 ;QUADRA 7, N. SN, Apto 204, LT 29B  CONJUNTO A  RUA 21A ;58.668,54;140.000,00;58.10;Apartamento, 0.00 de área total, 48.47 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427931887
 8444425763952 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM PEROLA DA BARRAGEM II ;R 10, N. SN, Apto 203, LT28 Q59 ;64.954,45;155.000,00;58.10;Apartamento, 0.00 de área total, 60.49 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425763952
 8444424034876 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 06 ;AVENIDA PERIMETRAL 02, N. SN, Apto 101, LT 28 QD 5 CONJ A ;58.668,54;140.000,00;58.10;Apartamento, 0.00 de área total, 55.54 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424034876
 8444426499183 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DOS PINHEIROS ;QUADRA 15, N. SN, Apto 304, AV MINAS GERAIS LT 20 ;60.763,84;145.000,00;58.10;Apartamento, 0.00 de área total, 52.28 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426499183
