
 Lista de Imóveis da Caixa;;Data de geração:;21/11/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444417716495 ;PR ;FLORESTA ;JARDIM KAKIMORI ;RUA PROJETADA B, N. 1250, CS A ;161.000,00;161.000,00;0.00;Casa, 62.87 de área total, 62.87 de área privativa, 130.26 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417716495
 8555528971070 ;PR ;FLORESTA ;CONJUNTO HABITACIONAL PANTANAL ;RUA 07, N. SN, QD 07 LT 11 ;145.000,00;145.000,00;0.00;Casa, 70.00 de área total, 41.60 de área privativa, 178.61 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555528971070
 8444434735885 ;PR ;FLORESTA ;JARDIM TANGARA ; RUA CHICAGO, N. 706, LT 09A QD 34 ;200.000,00;190.000,00;0.00;Casa, 69.90 de área total, 69.90 de área privativa, 126.00 de área do terreno,  2 qto(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434735885
 8787700413425 ;PR ;FLORESTOPOLIS ;CENTRO ;RUA MARCELINO P OLIVEIRA, N. 290, LT 19, QD 04 ;53.777,38;123.000,00;56.28;Casa, 0.00 de área total, 40.77 de área privativa, 263.59 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700413425
 8444422994600 ;PR ;FLORESTOPOLIS ;CENTRO ; RUA IZAURA ZAMPARELLI SEVERINO, N. 198, LT 03-A QD 02 ;87.819,45;150.000,00;41.46;Casa, 88.15 de área total, 88.15 de área privativa, 125.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422994600
 8444410060233 ;PR ;FLORESTOPOLIS ;VILA S O JOS ;R EZEQUIAS BRAZ DA SILVA, N. 920, LT 16 QD 39 ;123.266,46;48.000,00;0.00;Casa, 0.00 de área total, 66.65 de área privativa, 142.30 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410060233
 8444418683221 ;PR ;FORMOSA DO OESTE ;Cid Formosa Do Oeste ; RUA VITORIA, N. 66, LT 03B QD 57 ;185.000,00;185.000,00;0.00;Casa, 78.04 de área total, 68.04 de área privativa, 127.75 de área do terreno,  2 qto(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418683221
 8444423063325 ;PR ;FOZ DO IGUACU ;CARIMA ;RUA ENTRE RIOS, N. 120, LT 131  QD 15 - UN 01 ;81.991,94;160.000,00;48.76;Casa, 0.00 de área total, 49.31 de área privativa, 117.86 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423063325
 1444414080400 ;PR ;FOZ DO IGUACU ;LOTEAMENTO DON GIOVANNI ;RUA MARIA ANA QUADRANTE 10, QUADRICULA 02 SETOR 28, N. SN, QD28 LT306 ;98.816,70;160.000,00;38.24;Terreno, 0.00 de área total, 0.00 de área privativa, 300.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444414080400
 1444400390615 ;PR ;FOZ DO IGUACU ;CENTRO ;RUA JORGE SANWAIS, N. 1523, Apto 201, TORRE A ;665.000,00;665.000,00;0.00;Apartamento, 201.68 de área total, 151.54 de área privativa, 0.00 de área do terreno,  4 qto(s), a.serv, WC, 2 sala(s), 1 lavabo(s), DCE, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444400390615
 8555531431765 ;PR ;FOZ DO JORDAO ;NOVA IGUAÇU ;PROJETADA A, N. 56, LT 04 QD 22 B ;105.000,00;105.000,00;0.00;Casa, 35.88 de área total, 35.88 de área privativa, 297.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555531431765
 10204783 ;PR ;GENERAL CARNEIRO ;ÁREA RURAL ;LINHA FAXINAL DOS SANTOS, N. 00, QUINHÃO 30 - FAZENDA SANTO ANTONIO DO ;147.914,48;235.000,00;37.06;Imóvel rural, 0.00 de área total, 0.00 de área privativa, 48400.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10204783
 8444420845349 ;PR ;GOIOERE ;JARDIM CANADA ; RUA OURO BRANCO, N. 105, LT 1B QD 21 ;130.553,32;216.000,00;39.56;Casa, 58.46 de área total, 58.46 de área privativa, 171.57 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420845349
 1444405729734 ;PR ;GOIOERE ;LOT JD COLINA VERDE ; RUA CECILIA MEIRELES, N. 60, LT 10 QD 11 ;538.000,00;538.000,00;0.00;Casa, 182.00 de área total, 182.00 de área privativa, 450.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405729734
 10197891 ;PR ;GUARAPUAVA ;COLONIA VITORIA ;RUA PADRE OSCAR PUHL, N. 00, QD 4715, LT P27/1 (ÁREA DESMEMBRADA) ;267.900,44;450.000,00;40.47;Terreno, 0.00 de área total, 0.00 de área privativa, 2500.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10197891
 10199856 ;PR ;GUARAPUAVA ;COLONIA VITORIA ;RUA PADRE OSCAR PUHL, N. 00, ÁREA DESMEMBRADA P-28/1 - GLEBA VITÓRI ;368.511,94;619.000,00;40.47;Comercial, 0.00 de área total, 332.00 de área privativa, 2500.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10199856
 8787707950132 ;PR ;GUARAPUAVA ;MORRO ALTO ;RUA DOS ENGENHEIROS, N. 2439, CS 009 ;139.015,11;230.000,00;39.56;Casa, 48.33 de área total, 47.52 de área privativa, 126.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707950132
 8444410398625 ;PR ;GUARAPUAVA ;VILA CARLI ;RUA RIACHUELO, N. 538, QD 55 LT 25 ;280.281,34;228.000,00;0.00;Casa, 0.00 de área total, 59.66 de área privativa, 375.00 de área do terreno,  2 qto(s), a.serv, WC, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410398625
 1555520929360 ;PR ;IBAITI ;LOT RES SOPHIA ; R HEIACHIRO HOSOUME, N. 60, SN, QD06 LT14 ;321.843,72;505.000,00;36.27;Casa, 179.26 de área total, 178.26 de área privativa, 275.00 de área do terreno,  4 qto(s), WC, 3 sala(s), 1 lavabo(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555520929360
 8787703172607 ;PR ;IBIPORA ;IBIPORA ;RUA MUSTAPHA ISSA NETO, N. 23, ;62.856,87;110.000,00;42.86;Casa, 38.00 de área total, 38.00 de área privativa, 148.12 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703172607
 8555534409426 ;PR ;IBIPORA ;JD DOM BOSCO ;RUA ALECIO GRANA, N. 81, Apto 33 E, BL E ;94.815,14;160.000,00;40.75;Apartamento, 62.44 de área total, 44.49 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555534409426
 8787713497720 ;PR ;IBIPORA ;GLEBA IBIPORA ;RUA ALECIO GRANA, N. 51, Apto 302, TORRE H ;94.815,14;160.000,00;40.75;Apartamento, 52.89 de área total, 45.65 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713497720
 8787713652512 ;PR ;IBIPORA ;GLEBA IBIPORA ;RUA ALECIO GRANA, N. 51, Apto 304, TORRE B ;103.704,06;175.000,00;40.75;Apartamento, 52.89 de área total, 45.65 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713652512
 8787713495433 ;PR ;IBIPORA ;GLEBA IBIPORA ;RUA ALECIO GRANA, N. 51, Apto 403, TIPO 1,TORRE E ;115.058,39;190.363,70;39.56;Apartamento, 52.89 de área total, 45.65 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713495433
 8787714335251 ;PR ;IBIPORA ;GLEBA IBIPORA ;RUA ALECIO GRANA, N. 51, Apto 202, TORRE G, VG 101 ;111.212,08;184.000,00;39.56;Apartamento, 69.89 de área total, 45.65 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714335251
 8555540204423 ;PR ;IBIPORA ;ENGENHO DE FERRO ; RUA PROJETADA 02, N. SN, Apto 22, BL 15 LT 01 QD 01 VG 148 ;147.000,00;147.000,00;0.00;Apartamento, 51.58 de área total, 46.69 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555540204423
 8555540288791 ;PR ;IBIPORA ;SETOR 2 ;RUA PADRE LUCIANO MORANDIN, N. SN, Apto 11, BL 11 VG 206 ;153.000,00;153.000,00;0.00;Apartamento, 49.30 de área total, 44.62 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555540288791
 8444421342448 ;PR ;IRATI ;VILA NOVA ;RUA EDEMILSON COUTINHO, N. 50, UND 06 ;113.021,61;183.000,00;38.24;Casa, 53.56 de área total, 52.26 de área privativa, 60.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421342448
 8444429631848 ;PR ;ITAMBE ;JARDIM A BIAN ;R PIONEIRO V A BIANCHESSI, N. 171, LT04-A, QD 04 ;201.900,00;201.900,00;0.00;Casa, 0.00 de área total, 66.92 de área privativa, 125.04 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429631848
 1555508803270 ;PR ;JACAREZINHO ;JACAREZINHO ; JOSE HONORIO, N. 84, QDE LT20 ;251.739,15;395.000,00;36.27;Casa, 142.70 de área total, 142.70 de área privativa, 460.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555508803270
 8444420931741 ;PR ;JACAREZINHO ;LOT JARDIM MIGUEL AF ;RUA APARICIO JUNQUEIRA DOS REIS, N. 323, QD A LT 06 ;127.000,00;127.000,00;0.00;Casa, 0.00 de área total, 45.74 de área privativa, 250.00 de área do terreno,  1 qto(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420931741
 8444419571044 ;PR ;JAGUAPITA ;JAGUAPITA ; RUA ERMELINDO AUGUSTO, N. 414, LOTE 18 QD. 11 ;78.781,14;136.000,00;42.08;Casa, 60.24 de área total, 60.24 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419571044
 8444427738246 ;PR ;JAGUAPITA ;JAGUAPITA ; RUA JOSE JOAO MARIOTO, N. 210, QD 08 LT 11-A ;140.828,35;233.000,00;39.56;Casa, 62.67 de área total, 62.67 de área privativa, 131.53 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427738246
 8444417353694 ;PR ;JAGUAPITA ;JARDIM BELA VISTA I ;RUA MARIA APARECIDA ACETI MINTO, N. 345, LT 7-A QD 06 ;159.000,00;159.000,00;0.00;Casa, 0.00 de área total, 69.99 de área privativa, 130.05 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417353694
 1444416389395 ;PR ;JANDAIA DO SUL ;LOT RES VILLAGE ; RUA LUIS VIGNOLI, N. 1003, QD 02 LT 02 ;445.482,70;699.000,00;36.27;Casa, 333.90 de área total, 333.90 de área privativa, 385.00 de área do terreno,  6 qto(s), a.serv, WC, 4 sala(s), cozinha, 3 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416389395
 8555501947623 ;PR ;JANIOPOLIS ;Jd Pinhalzinho ; RUA MOISES LUPION, N. 323, LT 10A QD 24 ;180.000,00;180.000,00;0.00;Casa, 100.00 de área total, 100.00 de área privativa, 225.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555501947623
 8444425163793 ;PR ;JAPURA ;LOT JARDIM IMPERIAL ; RUA MARECHAL DEODORO DA FONSECA, N. 811, LT 07 QD 16 ;140.459,80;140.000,00;0.00;Casa, 53.87 de área total, 53.87 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425163793
 8787700787074 ;PR ;JATAIZINHO ;JATAIZINHO ;RUA JUVENCIO GONCALVES DA SILVA, N. 286, LT 10 QD 07 ;113.931,94;188.500,00;39.56;Casa, 109.64 de área total, 43.00 de área privativa, 200.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700787074
 8444426708157 ;PR ;JESUITAS ;LOT JARDIM SANTA FE ; RUA MANOEL RODRIGUES PARENTE, N. 110, LT 11 QD 03 ;81.964,82;140.000,00;41.46;Casa, 57.10 de área total, 57.10 de área privativa, 150.45 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426708157
 1444418237657 ;PR ;LAPA ;ENGENHO ;RUA LEOCADIO DITTRICH, N. 461, CS 27 QD O ;155.337,36;150.000,00;0.00;Casa, 59.92 de área total, 59.92 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418237657
 8444411659848 ;PR ;LARANJEIRAS DO SUL ;SAO FRANCISCO ;RUA MARINGA, N. 40, CS 02, QD Z LT 06 LOT JARDIM SANTANA ;106.225,67;185.000,00;42.59;Casa, 0.00 de área total, 56.90 de área privativa, 280.31 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411659848
 8444413440460 ;PR ;LOANDA ;CENTRO ; RUA WALTER PINATTI, N. 214, N° 01-H, QD 08 ;162.000,00;162.000,00;0.00;Casa, 0.00 de área total, 57.07 de área privativa, 182.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413440460
 8787713526924 ;PR ;LOANDA ;LOTE JD ESPLANADA I ; RUA JOSÉ BERNARDO NAVA, N. 343, CASA 14G ;138.194,83;135.178,69;0.00;Casa, 52.14 de área total, 52.14 de área privativa, 182.16 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713526924
 8787708842740 ;PR ;LONDRINA ;JARDIM MARIA CELINA ;AVENIDA ROSALVO MARQUES BONFIM, N. 1450, Apto 23, BL 11 VG DESC 114 ;81.964,82;140.000,00;41.46;Apartamento, 85.13 de área total, 48.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708842740
 8787709486719 ;PR ;LONDRINA ;JARDIM MARIA CELINA ;AVENIDA ROSALVO MARQUES BONFIM, N. 1450, Apto 32, BL 08 2 ANDAR, VAGA DESCOBERTA 149 ;81.379,36;139.000,00;41.46;Apartamento, 85.13 de área total, 48.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709486719
 8787709606358 ;PR ;LONDRINA ;JARDIM MARIA CELINA ;AV ROSALVO MARQUES BONFIM, N. 1450, Apto 31, BL11 ;90.746,77;155.000,00;41.46;Apartamento, 0.00 de área total, 48.96 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709606358
 8787713240370 ;PR ;LONDRINA ;JARDIM MARIA CELINA ; A ROSALVO MARQUES BONFIM, N. 1550, Apto 203, BL 14 ;90.746,77;155.000,00;41.46;Apartamento, 55.66 de área total, 48.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713240370
 8787703259346 ;PR ;LONDRINA ;RES GLEBA ESPERANÇA ;RUA JOSE ALVES NUNES, N. 450, Apto 204, BL 21 ;106.667,03;180.000,00;40.75;Apartamento, 86.35 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703259346
 8787709485623 ;PR ;LONDRINA ;ACQUAVILLE ;RUA AKEO HASUDA, N. 150, Apto 304, BL03, DATA 02 QD03 ;94.815,14;160.000,00;40.75;Apartamento, 58.11 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709485623
 8787710876428 ;PR ;LONDRINA ;PATRIMONIO HEIMTAL ;RUA ALBERTO JANZ, N. 369, Apto 203, BL 06 ;100.741,08;170.000,00;40.75;Apartamento, 41.14 de área total, 45.22 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710876428
 8787714576011 ;PR ;LONDRINA ;ACQUAVILLE III ;AVENIDA CAMILLY FERNANDES RODRIGUES, N. 150, Apto 403, BL05 ;107.852,22;182.000,00;40.75;Apartamento, 47.68 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714576011
 8787703831589 ;PR ;LONDRINA ;LEONOR ;RUA OSEIAS FURTOSO, N. 1051, Apto 304, PAV 03 BL 12 GARAGEM 191 ;97.778,11;165.000,00;40.75;Apartamento, 77.36 de área total, 46.38 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703831589
 8787705398939 ;PR ;LONDRINA ;LEONOR ;RUA OSEIAS FURTOSO, N. 1051, Apto 301, BL 24, LT 317-1 ;103.704,06;175.000,00;40.75;Apartamento, 77.36 de área total, 46.38 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705398939
 8787704120902 ;PR ;LONDRINA ;CONJUNTO HABITACIONAL JOSE GARCIA MOLINA ;RUA ELPIDIO IGNACIO SIMOES, N. 277, Apto 402, PAV 04 BL 03 VG 49 ;91.941,57;155.150,87;40.75;Apartamento, 50.72 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704120902
 8787703628260 ;PR ;LONDRINA ;OLIMPICO ; RUA JOSE ALVES NUNES, N. 450, Apto 204, BL 05 ;96.592,92;163.000,00;40.75;Apartamento, 86.37 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703628260
 8555526514330 ;PR ;LONDRINA ;PARAISO ;RUA DAS PERDIZES, N. 315, Apto 301, PAV 03 BL06 ;100.741,08;170.000,00;40.75;Apartamento, 50.95 de área total, 44.58 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555526514330
 8787709522898 ;PR ;LONDRINA ;JARDIM MARIA CELINA ;AVENIDA ROSALVO MARQUES BONFIM, N. 1450, Apto 32, VAGA GARAGEM N 250 ;93.629,95;158.000,00;40.75;Apartamento, 85.13 de área total, 48.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709522898
 8787709616078 ;PR ;LONDRINA ;JARDIM MARIA CELINA ;AVENIDA ROSALVO MARQUES BONFIM, N. 1055, Apto 401, BL 09, VAGA DE GARAGEM DESCOBERTA N 22 ;99.605,07;168.082,98;40.75;Apartamento, 90.09 de área total, 47.44 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709616078
 8787712281499 ;PR ;LONDRINA ;JARDIM MARIA CELINA ;AVENIDA ROSALVO MARQUES BONFIM, N. 955, Apto 503, PAV 5 BL 02 TIPO C 4 ANDAR VG 218 ;93.629,95;158.000,00;40.75;Apartamento, 90.58 de área total, 47.71 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712281499
 8787714152513 ;PR ;LONDRINA ;JARDIM MARIA CELINA ;AVENIDA ROSALVO MARQUES BONFIM, N. 1650, Apto 302, BLOCO 01 ;97.185,51;164.000,00;40.75;Apartamento, 55.63 de área total, 48.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714152513
 8787715558629 ;PR ;LONDRINA ;JARDIM MARIA CELINA ;AVENIDA ROSALVO MARQUES BONFIM, N. 1650, Apto 104, BL 17  PAV TÉRREO VG 196 ;106.667,03;180.000,00;40.75;Apartamento, 91.44 de área total, 46.97 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715558629
